Title,cluster
Công ty quá ngon trong phân khúc,1
"Môi trường làm việc nhẹ nhàng, vui vẻ.",3
Công ty rất chuyên nghiệp,1
Môi trường làm việc thân thiện.,2
Anh mentor tốt bụng hòa đồng,0
Sếp tốt nhiệt tình,0
Sếp Tốt Nhiệt Tình,0
Nhân viên 2 năm review công ty,1
Không nên vào.,1
Công ty ổn,1
Phù hợp với những bạn mới ra trường,0
Đồng nghiệp thân thiện,0
Không hài lòng sau 1 thời gian làm việc,2
Công ty phù hợp với những bạn mới ra trường,0
Công ty tạm ổn,3
"Sếp tốt, đồng nghiệp vui tính",0
Cơ hội làm việc rất tốt,2
Đồng nghiệp thân thiện,0
"Lương bèo, dong nghiep ok",3
Môi trường tốt,2
"Môi trường hoà đồng, thân thiện",0
"Đồng nghiệp thân thiện giúp đỡ lẫn nhau, sếp tốt, phù hợp cho những bạn fresher",0
Môi trường tốt cho các bạn mới ra trường,2
Môi trường làm việc OK cho fresher,2
Nv mới vào được cấp laptop nhưng rất cùi máy chạy rất chậm,3
"Sếp thân thiện, Nhân viên hòa đồng, vui vẻ.",0
"Leader không có kinh nghiệm quản lý, không thân thiện",0
môi trường tốt,2
Phù hợp cho những bạn mới ra trường,0
Công ti chăn gà,0
"Sếp tốt , đồng nghiệp vui",0
trên mức trung bình,3
"Môi trường làm việc thân thiện, công việc phù hợp, không áp lực.",3
Đồng nghiệp nữ nhiều,0
Chế độ khá tốt,1
"Lead thân thiện, hướng dẫn tận tình",0
Là cty thích hợp cho các bạn thực tập tìm hiểu và thực tập kỹ năng,3
"Môi trường làm việc thân thiện, được cấp laptop.",3
"Công ty của những người tài giỏi, mức lương cạnh tranh",3
Leader rấy giỏi,0
"Giờ làm việc tự do, mức lương cạnh tranh",3
Công ty của những người tài năng,1
Công việc khá ổn,3
Nhân viên đông đảo và đoàn kết,1
Công ty có bạn tên Danh đẹp trai lắm,3
Công việc ổn,3
Cảm thấy mình là một phần của tầm nhìn phát triển chung,2
Best working environment in Nha Trang,3
Leader nhiệt tình,0
"Công ty lương OK, dự án ổn.",1
Môi trường phat triển tốt,2
Môi trường làm việc năng động,2
Công ty bèo bọt,1
Môi trường không rõ ràng.,1
Môi trường lv ổn,2
nhân viên thân thiện,3
"Lương cao , môi trường làm việc ổn",3
Active enviroment,3
Công ty tốt,1
Môi trường khá thân thiện,3
"Công ty rất lôm côm. Chậm trả lương, lừa bán qua các công ty khác",3
Công ty không minh bạch về lương - thưởng - đánh giá,3
"sếp tốt, lương cao",0
Môi trường làm việc tốt,2
Không hài Lòng,3
Có nhiều dự án để lựa chọn theo năng lực,1
"Công ty lấy trụ sở lừa người xin việc rồi bán cv cho công ty khác, dạng Labo",2
Môi trường thân thiện giúp đở lẫn nhau,3
Sếp tốt và tâm lý,0
Thích hợp cho nhân tài phát triển,0
Lương tăng vèo vèo,3
Professional Company,3
Văn phòng toàn dùng hàng Apple,3
Good company,3
Nhân viên mới đều được cấp macbook,3
"""GOOD COMPANY""",3
Môi trường không đáng tin cậy,3
"Sếp tốt, nhân viên thân thiện, vui vẻ. Tích cực trong công việc.",0
Sếp tốt - phù hợp Junior,1
"Sep tot, than thien voi nhan vien",3
Công ty rất tốt,1
Review công ty,1
Good tech env,1
"Tạm được, giành cho các bạn thích làm nhàn nhã",3
Môi trường làm việc tốt!,2
Môi trường năng động,2
Start up cho bạn trẻ thích trải nghiệm,0
Giờ làm linh hoạt,2
Best startup ever,3
Sếp có tâm và có tầm.,0
"Công ty năng động, thân thiện.",1
Công ty năng động trẻ,2
"Chính sách tốt dần lên rất nhanh, anh em quá thân thiết với nhau",0
great experience,3
Đồng nghiệp thân thiện,0
"Mọi người, bao gồm cả những founder đều rất thân thiện",3
"Công ty chính trị, HR có tuổi và quan liêu",2
Good place to work,0
"Fast-growing business, awesome people and great culture",1
Modern tech and good environments,1
Good Good Good,3
Môi trường cũng hiện đại,3
Công ty khá ổn cho các bạn mới,1
"PM tốt, có tâm",0
phù hợp với fresher,1
Lương thưởng không tương xứng,3
Phù hợp cho các bạn sinh viên,0
Ức chế khi làm việc trong team,0
Thích hợp cho sinh viên thực tập,0
"Tốt có, điểm cần cải thiện cũng có",2
"Công ty Nhật, OT không trả công",1
Công ty tốt,1
Leader có tâm,0
"Sếp tốt, môi trường vui vẻ, ae giúp đỡ nhau",0
"Môi trường tốt cho các bạn muốn có thêm nhiều skill, muốn có công việc ổn định.",3
"Sếp tốt, môi trường tốt cho người muốn ổn định.",2
Công việc và môi trường,3
"Sếp tốt, đồng nghiệp thân thiện nhưng tăng lương ít.",0
"Lương ổn, môi trường anh em làm việc thoải mái",3
"Môi trường hòa đồng, thân thiện",0
"Áp lực công việc cao, đồng nghiệp có kinh nghiệm không thân thiện, OT nhiều",3
Cty chưa chú trọng nhiều vào nhân viên,3
"Môi trường tốt, phúc lợi tốt",2
Môi trường thân thiện,3
"Lúc đó mình chưa phải Dev, mình chỉ nhận xét về môi trường",3
"Môi trường tốt, mem vui vẻ, nhiệt tình",0
Môi trường làm việc tốt,2
Tốt cho ai muốn ổn định lâu dài.,3
Môi trường làm việc tốt,2
"Sếp tốt, đồng nghiệp tốt",0
ngày nghỉ nhiều,3
Sếp vui vẻ,0
Công ty tuyệt vời,1
Môi trường tốt để ổn định lâu dài,2
Công ty tốt để làm ổn định,1
"Vị trí trung tâm đi lại dễ dàng, tòa nhà hơi cũ, chỗ để xe hạn chế cho khách.",3
Không ổn với Fresher,1
Phù hợp với các bạn mới ra trường,0
Sep tot bon tre vang loi,3
Công ty thích hợp cho Sinh viên học hỏi,0
"đồng nghiệp hòa đồng, môi trường chuyên nghiệp, leader hay giúp đỡ nhân viên",0
"Lương thấp, review lương chậm",3
Bình thường,2
Môi trường làm việc k tốt.,2
"Công ty của Nhật, Có nhiều activities cho nhân viên",1
Phù hợp Fresher ở TP HCM,1
Tốt cho người thích Tiếng Nhật,3
Môi trường thân thiện,3
"Công việc và môi trường làm việc thân thiện, thích hợp cho bạn mới ra trường.",0
Sếp thân thiện,0
Nhân viên thân thiện,3
Công ty làm việc linh hoạt thời gian.,2
Công ty tuy làm remote nhưng mọi người khác thân thiết với nhau.,1
"Working at Jeditech feels like being part of a big, innovative family!",0
Everything is great at this Company,3
Công ty ổn định,1
"Đồng nghiệp hòa đồng, nhiệt tình giúp đỡ trong công việc",0
"Đồng nghiệp hòa đồng, vui vẻ!",0
It’s good enough to join,3
Công ty tốt lắm các bạn ơi,1
Môi trường tốt để học hỏi và phát triển.,2
"Môi trường thân thiện, nhiều cơ hội học hỏi & phát triển",2
"Sếp tốt, môi trường làm việc vui vẻ",2
Bad place for growth,3
"Đồng nghiệp thân thiện, flexible time",0
"Môi trường làm việc thoải mái, đồng nghiệp thân thiện",2
Trainning & Enviroment working,3
"Môi trường, đồng nghiệp hòa đồng vui vẻ thoải mái",0
Môi trường thoải mái,2
Môi trường làm việc ổn cho các bạn chưa có kinh nghiệm,2
Định hướng mục tiêu sản phẩm rõ ràng,2
Môi trường đáng để trải nghiệm.,2
"Giờ giấc linh hoạt, lương OT đầy đủ",2
Chế độ ok!,1
Môi trường tốt,2
"Môi trường tốt, sếp và đồng nghiệp giỏi, thân thiện, minh bạch trong công việc",3
"Môi trường product, năng động, có nhiều cơ hội học hỏi",2
"Môi trường tốt, đồng nghiệp thân thiện, chế độ lương thưởng rõ ràng",3
"công ty tốt, chất lượng, học hỏi đc nhiều",1
"Môi trường, sếp, đồng nghiệp tốt",0
"Môi trường trẻ, cơ hội phát triển cao",2
Công ty hướng tới cả phát triển sản phẩm và phát triển con người,2
Môi trường tốt để học hỏi và phát triển,2
Môi trường tuyệt vời để phát triển,2
"Môi trường trong lành, không drama",2
"Chưa có nơi làm việc nào mà tôi sợ ""lòng người"" đến như vậy",2
Môi trường làm việc năng động,2
"Lương thấp, phỏng vấn rất chán!",3
Môi trường và con người thân thiện,3
Công ty cần chủ động hơn khi Phát triển tính năng sản phẩm,2
"Môi trường, đồng nghiệp tốt, lương khá, cách làm việc thoải mái",2
"Lương ổn, phù hợp ai ngoan ngoãn",3
"Phong cách rất cởi mở, nhiều cơ hội",2
Từ khi ra trường đến giờ vẫn chưa có ý định chuyển việc ở nơi khác,0
Máy tính cấu hình khủng,0
"Sếp tốt, một trong những nguyên nhân mình gắn bó lâu",0
Môi trường thân thiện,3
Chế độ OT linh hoạt & hợp lý!,1
Môi trường tốt để phát triển,2
Từng là một công ty đáng để làm việc,1
Công ty cung ứng sản phẩm và phần mềm hàng đầu Việt Nam,1
"Sếp tốt, môi trường hòa đồng vui vẻ",0
"Trẻ, nhiệt huyết, cầu tiến",2
"Sếp tốt, thân thiện, hơi cao tuổi",0
"Công ty có phúc lợi tốt, môi trường tốt",2
QA Automation,1
Software Engineer Intern,1
"Công ty ổn, xứng đáng cống hiến",3
Công ty rất ổn,1
Chế độ remote cực tốt,1
"Lương cao, môi trường open",3
Công ty có môi trường tốt và nhiều phúc lợi dành cho nhân viên,2
Môi trường làm việc ổn,2
Môi trường tốt nhưng OT nhiều,2
Môi trường ổn,3
Môi trường làm việc tốt,2
"Lương cao, môi trường open",3
Lương và phúc lợi tốt. Chổ để xe hơi nhỏ,2
"Chỗ làm việc tốt,",2
Môi trường làm việc tốt,2
Môi trường tốt lý tưởng cho Intern/Fresher và Junior,1
Một môi trường đáng để làm việc,2
Công ty có lúc làm ăn được có lúc khó khăn nhưng các sếp rất nice,1
good culture,3
"Môi trường năng động, nhiều cơ hội cho các project khác nhau",2
"Good workplace for middle level, better for junior",3
Good things,1
"Môi trường tốt, nhưng các dự án không đồng đều",2
"Nice working environment, friendly team with dynamic people",3
Môi trường hướng đến nhân viên,0
Great environment,3
Good environment to develop your career,0
"công ty tốt, xứng đáng làm việc",2
Rất chuyên nghiệp và môi trường năng động,2
"Môi trường làm việc thoải mái, benefit ổn đối với level middle",2
Phù hợp cho các bạn Intern & Fresher,1
"Môi trường làm việc năng động, có nhiều cơ hội phát triển và thăng tiến.",2
Môi trường tạm ổn,3
Môi trường tốt để làm việc,2
Công ty phù hợp cho các bạn fresher,1
Công ty tạm ổn với sinh viên mới ra trường,0
"Truyền thống ""sa thải""",3
Good Company,3
Công ty tốt,1
Lộ trình thăng tiến rõ ràng và benefit tốt,1
"Công ty tốt, phúc lợi ổn , phù hợp cho các bạn sinh viên mới ra trường",0
Phúc lợi cho nhân viên tốt. Hiện tại đa số làm Remote/Hybrid,1
"Văn hóa mở, thân thiện",1
Văn phòng xịn,3
Môi trường tốt cho Fresher học hỏi,2
Môi trường thích hợp cho các intern,2
Môi trường tốt,2
Công ty quy trình kém,1
Mentor tận tình,0
Phúc lợi tốt. Môi trg làm việc theo văn hóa Mỹ khá cởi mở,2
Môi trường và đồng nghiệp tuyệt vời,2
"Môi trường làm việc tốt, cạnh tranh. Được cấp laptop Dell hoặc Macbook",3
Môi trường tốt cho Intern và Fresher,1
Một nơi đáng làm việc,2
Chỗ thực tập tốt cho các bạn sinh viên,2
Môi trường tốt cho fresher và junior,1
Môi trường làm việc tốt,2
Not a good place to start your S.E career,0
Môi trường tốt cho sinh viên mới ra trường,0
"Công ty tốt, đồng nghiệp thân thiện",0
"Văn phòng đẹp, nhiều dự án",3
Chính sách công ty quan tâm đến nhân viên,1
Công Ty tốt cho giới IT,1
Phù hợp cho các bạn mới ra trường,0
A nice place to start,0
"Mentor tốt, thân thiện",0
Việc ít lương cao,3
"Công ty lớn, văn phòng đẹp, văn hóa tốt",1
Có performance bonus,1
Đồng nghiệp thân thiện,0
Môi trường làm việc thích hợp cho nhưng bạn mới ra trường,0
Môi trường làm việc tốt,2
Môi trường làm việc tốt,2
"Môi trường làm việc khá ổn, Leader rất quan tâm đến Interner và Fresher",2
Môi trường tốt,2
"Công ty tốt, tâm lý, trả lương ổn",3
"25/09/2021, công ty về cơ bản ổn, nhưng cần cải thiện vấn đề OT quá nhiều",3
Hợp với các bạn thích chủ động,3
Good company,3
Môi trường làm việc tốt,2
"Tuyển dụng nhanh, tốt. Làm khá nhàn.",2
"Môi trường tốt, tuyển dụng fresher nhiều",2
"Tạm ổn, phù hợp cho các bạn mới ra trường",3
Môi truờng tốt,2
Môi trường tốt,2
Mội trường thân thiện,0
Môi trường làm việc trẻ trung năng động,2
"Cty có rất nhiều events và gift vào mỗi dịp lễ: Woman's day, Man's day,...",3
Môi trường rất tốt,2
Công ty ok,1
Có nhiều cơ hội để phát triển,2
"Môi trường tốt, nhân viên thân thiện",2
Tốt cho fresher,1
Good office,3
"Cong ty tot, moi nguoi hoa dong",3
"Môi trường tốt,",2
Sếp khá tốt,0
"Lương ổn, công việc tạm được. Chất lượng đồng nghiệp rất ấn tượng",3
